Q,SQ
13.97505084,1.002951
13.97694123,1.007811
13.9788312,0.998902
13.98072073,0.981607
13.98260984,0.969409
13.98449853,0.964531
13.98638679,0.966625
13.98827462,0.97716
13.99016203,0.988497
13.99204901,0.991534
13.99393556,0.986392
13.99582169,0.975753
13.9977074,0.964362
13.99959267,0.963236
14.00147752,0.967987
14.00336194,0.968647
14.00524594,0.97426
14.00712951,0.987729
14.00901265,0.993869
14.01089537,0.982553
14.01277766,0.964728
14.01465952,0.952777
14.01654096,0.945662
14.01842197,0.946801
14.02030255,0.954748
14.0221827,0.960309
14.02406243,0.967686
14.02594173,0.980736
14.0278206,0.985196
14.02969905,0.978545
14.03157707,0.982535
14.03345466,0.997865
14.03533182,1.003446
14.03720856,1.000619
14.03908487,1.000974
14.04096075,0.996858
14.0428362,0.985216
14.04471122,0.974684
14.04658582,0.962912
14.04845999,0.95275
14.05033373,0.953115
14.05220705,0.957731
14.05407993,0.958729
14.05595239,0.955702
14.05782442,0.951195
14.05969602,0.948471
14.06156719,0.948552
14.06343794,0.950975
14.06530825,0.952414
14.06717814,0.947917
14.0690476,0.941874
14.07091663,0.948175
14.07278523,0.964356
14.0746534,0.97466
14.07652115,0.980493
14.07838846,0.992007
14.08025535,1.007528
14.08212181,1.017882
14.08398784,1.018299
14.08585344,1.011496
14.08771861,1.005601
14.08958335,1.004904
14.09144766,0.999229
14.09331154,0.982385
14.095175,0.966956
14.09703802,0.961355
14.09890062,0.961332
14.10076278,0.963378
14.10262452,0.967447
14.10448583,0.97684
14.1063467,0.991046
14.10820715,1.003201
14.11006717,1.00808
14.11192675,1.006435
14.11378591,1.004158
14.11564464,1.00274
14.11750294,1.00117
14.11936081,0.998162
14.12121824,0.990031
14.12307525,0.981677
14.12493183,0.977291
14.12678797,0.974119
14.12864369,0.974473
14.13049898,0.979473
14.13235383,0.988293
14.13420826,0.995074
14.13606225,0.995455
14.13791582,0.995741
14.13976895,0.993451
14.14162165,0.982292
14.14347393,0.972354
14.14532577,0.972379
14.14717718,0.974983
14.14902816,0.979478
14.1508787,0.988096
14.15272882,0.986923
14.15457851,0.973518
14.15642776,0.958793
14.15827659,0.940884
14.16012498,0.923504
14.16197294,0.915766
14.16382047,0.911455
14.16566757,0.904865
14.16751423,0.90463
14.16936047,0.91796
14.17120627,0.937584
14.17305165,0.949989
14.17489659,0.953136
14.17674109,0.959315
14.17858517,0.972952
14.18042881,0.980551
14.18227203,0.977526
14.18411481,0.968934
14.18595716,0.958455
14.18779907,0.96273
14.18964056,0.982852
14.19148161,0.993628
14.19332223,0.991536
14.19516242,0.991908
14.19700217,0.998375
14.19884149,1.006811
14.20068038,1.007926
14.20251884,0.991856
14.20435687,0.96301
14.20619446,0.94073
14.20803162,0.9306
14.20986834,0.920423
14.21170464,0.914165
14.2135405,0.917138
14.21537593,0.92966
14.21721092,0.952028
14.21904548,0.962135
14.22087961,0.952075
14.22271331,0.938451
14.22454657,0.92656
14.2263794,0.919535
14.22821179,0.923026
14.23004375,0.933051
14.23187528,0.939169
14.23370638,0.943183
14.23553704,0.948398
14.23736727,0.946348
14.23919706,0.943098
14.24102642,0.944197
14.24285535,0.941462
14.24468384,0.941296
14.2465119,0.948708
14.24833952,0.952047
14.25016671,0.948856
14.25199347,0.941795
14.25381979,0.936884
14.25564568,0.940869
14.25747114,0.944191
14.25929615,0.943868
14.26112074,0.946354
14.26294489,0.953463
14.26476861,0.965529
14.26659189,0.977783
14.26841474,0.982072
14.27023715,0.974612
14.27205913,0.960665
14.27388067,0.943732
14.27570178,0.926801
14.27752245,0.91937
14.27934269,0.924804
14.2811625,0.942949
14.28298186,0.965166
14.2848008,0.978616
14.2866193,0.977789
14.28843736,0.958921
14.29025499,0.933326
14.29207218,0.920604
14.29388894,0.9229
14.29570526,0.928925
14.29752115,0.939025
14.2993366,0.960034
14.30115161,0.979844
14.30296619,0.981158
14.30478034,0.963229
14.30659404,0.936898
14.30840732,0.916515
14.31022015,0.908031
14.31203255,0.901031
14.31384452,0.887119
14.31565605,0.876868
14.31746714,0.884277
14.3192778,0.898562
14.32108802,0.902631
14.3228978,0.906161
14.32470715,0.920834
14.32651606,0.935542
14.32832453,0.940751
14.33013257,0.939543
14.33194018,0.933612
14.33374734,0.92784
14.33555407,0.924761
14.33736036,0.921738
14.33916622,0.921967
14.34097164,0.92305
14.34277662,0.924383
14.34458116,0.922865
14.34638527,0.914575
14.34818894,0.911196
14.34999217,0.908806
14.35179497,0.903813
14.35359733,0.907341
14.35539925,0.920528
14.35720074,0.935656
14.35900179,0.937079
14.3608024,0.927528
14.36260257,0.919695
14.3644023,0.911685
14.3662016,0.903358
14.36800046,0.895216
14.36979888,0.896983
14.37159687,0.913143
14.37339441,0.930813
14.37519152,0.943196
14.37698819,0.944069
14.37878443,0.93116
14.38058022,0.911365
14.38237558,0.888598
14.3841705,0.870175
14.38596498,0.863504
14.38775902,0.870015
14.38955263,0.885831
14.39134579,0.899581
14.39313852,0.908304
14.39493081,0.914912
14.39672266,0.919021
14.39851407,0.919993
14.40030505,0.918425
14.40209558,0.914304
14.40388568,0.903522
14.40567533,0.895701
14.40746455,0.895539
14.40925333,0.887846
14.41104167,0.871436
14.41282958,0.850635
14.41461704,0.837105
14.41640406,0.843512
14.41819065,0.857679
14.41997679,0.865938
14.4217625,0.873055
14.42354776,0.894548
14.42533259,0.917161
14.42711698,0.921415
14.42890093,0.914904
14.43068444,0.896127
14.43246751,0.871033
14.43425014,0.862567
14.43603233,0.870709
14.43781408,0.875996
14.43959539,0.87816
14.44137626,0.888866
14.44315669,0.900141
14.44493668,0.907139
14.44671623,0.91634
14.44849534,0.920739
14.45027401,0.917621
14.45205224,0.923112
14.45383003,0.937307
14.45560738,0.940264
14.45738429,0.929221
14.45916076,0.915981
14.46093679,0.907763
14.46271238,0.902767
14.46448752,0.900642
14.46626223,0.90633
14.4680365,0.91429
14.46981032,0.920399
14.47158371,0.925036
14.47335665,0.924132
14.47512915,0.921314
14.47690122,0.919725
14.47867284,0.919793
14.48044402,0.922072
14.48221476,0.923295
14.48398505,0.924574
14.48575491,0.925297
14.48752433,0.927308
14.4892933,0.928374
14.49106183,0.924592
14.49282992,0.926051
14.49459757,0.929771
14.49636478,0.935176
14.49813155,0.943314
14.49989787,0.945026
14.50166376,0.948529
14.5034292,0.955179
14.5051942,0.957415
14.50695876,0.951415
14.50872287,0.940452
14.51048655,0.934195
14.51224978,0.931138
14.51401257,0.937204
14.51577492,0.952009
14.51753682,0.961848
14.51929829,0.970441
14.52105931,0.982918
14.52281989,0.996438
14.52458002,1.002838
14.52633972,0.997649
14.52809897,0.987804
14.52985778,0.97686
14.53161614,0.972497
14.53337407,0.976861
14.53513155,0.974686
14.53688859,0.965676
14.53864518,0.958326
14.54040133,0.947485
14.54215704,0.930522
14.54391231,0.914626
14.54566713,0.903829
14.54742151,0.898593
14.54917545,0.907323
14.55092895,0.925464
14.552682,0.93562
14.5544346,0.93372
14.55618677,0.926678
14.55793849,0.928473
14.55968977,0.941083
14.5614406,0.950092
14.56319099,0.948353
14.56494094,0.941623
14.56669044,0.94061
14.5684395,0.941144
14.57018812,0.932126
14.57193629,0.915054
14.57368401,0.904025
14.5754313,0.909531
14.57717814,0.918473
14.57892453,0.918319
14.58067049,0.91299
14.58241599,0.908701
14.58416106,0.913719
14.58590568,0.930759
14.58764985,0.949374
14.58939358,0.961031
14.59113687,0.970575
14.59287971,0.978864
14.59462211,0.978667
14.59636406,0.972918
14.59810557,0.967387
14.59984663,0.957615
14.60158725,0.939807
14.60332742,0.930081
14.60506715,0.938309
14.60680643,0.947823
14.60854527,0.951959
14.61028367,0.95448
14.61202162,0.949683
14.61375912,0.944533
14.61549618,0.950471
14.61723279,0.94997
14.61896896,0.936791
14.62070468,0.933686
14.62243996,0.94037
14.62417479,0.940753
14.62590918,0.935041
14.62764312,0.928776
14.62937661,0.921696
14.63110966,0.918774
14.63284227,0.922884
14.63457443,0.925058
14.63630614,0.928322
14.63803741,0.939407
14.63976823,0.955907
14.6414986,0.972672
14.64322853,0.976186
14.64495801,0.969731
14.64668705,0.967073
14.64841564,0.962904
14.65014378,0.955045
14.65187148,0.950827
14.65359873,0.947386
14.65532554,0.942288
14.6570519,0.94112
14.65877781,0.939247
14.66050328,0.924037
14.6622283,0.899287
14.66395287,0.880567
14.66567699,0.877239
14.66740067,0.888191
14.66912391,0.904355
14.67084669,0.918089
14.67256903,0.929725
14.67429092,0.942107
14.67601237,0.950832
14.67773336,0.95153
14.67945391,0.947955
14.68117402,0.953242
14.68289367,0.971275
14.68461288,0.988641
14.68633164,0.99852
14.68804996,1.001508
14.68976783,1.001305
14.69148525,0.999833
14.69320222,0.990346
14.69491874,0.969419
14.69663482,0.944032
14.69835045,0.927178
14.70006563,0.921309
14.70178036,0.924098
14.70349465,0.933478
14.70520848,0.942273
14.70692187,0.950732
14.70863482,0.960892
14.71034731,0.96775
14.71205935,0.96404
14.71377095,0.952117
14.7154821,0.948865
14.7171928,0.955383
14.71890306,0.955819
14.72061286,0.948799
14.72232222,0.936694
14.72403112,0.91867
14.72573958,0.904384
14.72744759,0.905679
14.72915515,0.918998
14.73086227,0.933484
14.73256893,0.953195
14.73427515,0.976315
14.73598091,0.986842
14.73768623,0.985747
14.7393911,0.980412
14.74109552,0.972512
14.74279949,0.964772
14.74450301,0.960506
14.74620608,0.955977
14.74790871,0.945958
14.74961088,0.937511
14.75131261,0.936267
14.75301388,0.933459
14.75471471,0.923789
14.75641508,0.916948
14.75811501,0.916325
14.75981449,0.91309
14.76151352,0.911225
14.7632121,0.918987
14.76491022,0.927045
14.7666079,0.929978
14.76830513,0.933818
14.77000191,0.93596
14.77169824,0.932789
14.77339412,0.932299
14.77508955,0.93469
14.77678453,0.930906
14.77847906,0.927879
14.78017313,0.936585
14.78186676,0.945878
14.78355994,0.945999
14.78525267,0.939096
14.78694495,0.931388
14.78863677,0.930235
14.79032815,0.930006
14.79201908,0.925757
14.79370955,0.918594
14.79539958,0.9114
14.79708915,0.91761
14.79877828,0.937212
14.80046695,0.951736
14.80215517,0.960604
14.80384294,0.975335
14.80553026,0.988392
14.80721713,0.98411
14.80890355,0.966185
14.81058951,0.943347
14.81227503,0.922146
14.81396009,0.913672
14.81564471,0.914166
14.81732887,0.914297
14.81901258,0.917808
14.82069584,0.929912
14.82237865,0.947875
14.824061,0.95879
14.82574291,0.953111
14.82742436,0.938106
14.82910536,0.928095
14.83078591,0.927626
14.83246601,0.929544
14.83414565,0.928107
14.83582485,0.92789
14.83750359,0.939629
14.83918188,0.955267
14.84085972,0.958543
14.8425371,0.953267
14.84421404,0.944554
14.84589052,0.935294
14.84756655,0.931041
14.84924213,0.927471
14.85091725,0.921804
14.85259192,0.921764
14.85426614,0.9306
14.85593991,0.936785
14.85761323,0.937075
14.85928609,0.943496
14.8609585,0.951561
14.86263046,0.953575
14.86430196,0.956464
14.86597301,0.959985
14.86764361,0.956261
14.86931376,0.946141
14.87098345,0.937362
14.87265269,0.928018
14.87432148,0.917341
14.87598981,0.917767
14.87765769,0.925083
14.87932512,0.931782
14.88099209,0.946998
14.88265861,0.96336
14.88432468,0.966846
14.8859903,0.966242
14.88765546,0.967743
14.88932016,0.969046
14.89098442,0.979613
14.89264822,0.997385
14.89431156,1.003707
14.89597446,0.993921
14.89763689,0.982675
14.89929888,0.978759
14.90096041,0.972472
14.90262149,0.960578
14.90428211,0.953078
14.90594228,0.95888
14.907602,0.980114
14.90926126,1.000638
14.91092006,0.999494
14.91257842,0.977994
14.91423632,0.958289
14.91589376,0.950979
14.91755075,0.949804
14.91920729,0.954753
14.92086337,0.964095
14.92251899,0.972008
14.92417416,0.978464
14.92582888,0.979712
14.92748314,0.962794
14.92913695,0.930281
14.93079031,0.904711
14.9324432,0.893798
14.93409565,0.903036
14.93574764,0.931196
14.93739917,0.950184
14.93905025,0.954298
14.94070087,0.957322
14.94235104,0.960383
14.94400075,0.956111
14.94565001,0.945232
14.94729881,0.945181
14.94894716,0.957001
14.95059505,0.972522
14.95224249,0.991494
14.95388947,1.001644
14.955536,0.996898
14.95718207,0.990966
14.95882768,0.990828
14.96047284,0.984757
14.96211754,0.975504
14.96376179,0.980022
14.96540558,0.988553
14.96704892,0.989604
14.9686918,0.98857
14.97033422,0.981985
14.97197619,0.965603
14.9736177,0.951725
14.97525875,0.943953
14.97689935,0.932802
14.9785395,0.928387
14.98017918,0.940215
14.98181841,0.956162
14.98345719,0.964536
14.9850955,0.966629
14.98673337,0.972304
14.98837077,0.978298
14.99000772,0.977154
14.99164421,0.975805
14.99328024,0.98021
14.99491582,0.993179
14.99655094,1.011741
14.99818561,1.022187
14.99981982,1.013086
15.00145357,1.000113
15.00308686,0.999489
15.0047197,0.990101
15.00635208,0.964958
15.007984,0.94561
15.00961546,0.937911
15.01124647,0.939059
15.01287702,0.944916
15.01450712,0.947895
15.01613675,0.947769
15.01776593,0.957002
15.01939465,0.975859
15.02102292,0.982189
15.02265072,0.976453
15.02427807,0.974936
15.02590496,0.978992
15.0275314,0.992106
15.02915737,1.00989
15.03078289,1.022903
15.03240795,1.037252
15.03403255,1.052073
15.03565669,1.056616
15.03728038,1.050015
15.03890361,1.039848
15.04052638,1.030169
15.04214869,1.020191
15.04377054,1.012305
15.04539194,1.00605
15.04701287,1.00085
15.04863335,1.002174
15.05025337,0.999532
15.05187293,0.988997
15.05349204,0.982234
15.05511068,0.978629
15.05672887,0.979214
15.05834659,0.97996
15.05996386,0.974703
15.06158067,0.97421
15.06319702,0.98245
15.06481291,0.991753
15.06642835,0.997673
15.06804332,1.003008
15.06965784,1.006673
15.07127189,1.010844
15.07288549,1.021537
15.07449863,1.024386
15.07611131,1.017558
15.07772353,1.009643
15.07933529,0.99543
15.08094659,0.979206
15.08255743,0.969931
15.08416781,0.965027
15.08577773,0.964286
15.0873872,0.977914
15.0889962,1.001597
15.09060474,1.02077
15.09221283,1.033671
15.09382045,1.035884
15.09542762,1.027339
15.09703432,1.01603
15.09864057,1.003205
15.10024635,0.992176
15.10185168,0.986492
15.10345654,0.988927
15.10506095,0.995192
15.10666489,0.999519
15.10826838,0.998728
15.1098714,0.987375
15.11147396,0.9751
15.11307607,0.973056
15.11467771,0.984027
15.11627889,1.011477
15.11787962,1.038277
15.11947988,1.048759
15.12107968,1.048478
15.12267902,1.04642
15.1242779,1.042944
15.12587632,1.026329
15.12747428,1.011354
15.12907178,1.01776
15.13066881,1.032959
15.13226539,1.044265
15.1338615,1.043311
15.13545716,1.024691
15.13705235,0.999787
15.13864708,0.986635
15.14024135,0.986743
15.14183516,0.985863
15.14342851,0.985223
15.1450214,0.990328
15.14661382,0.989233
15.14820579,0.98148
15.14979729,0.979732
15.15138833,0.98079
15.15297891,0.988117
15.15456903,1.013949
15.15615869,1.047784
15.15774788,1.077074
15.15933662,1.092791
15.16092489,1.095345
15.1625127,1.089841
15.16410004,1.074103
15.16568693,1.057263
15.16727335,1.043982
15.16885932,1.040178
15.17044482,1.046205
15.17202985,1.04737
15.17361443,1.049876
15.17519854,1.056971
15.17678219,1.063113
15.17836538,1.063107
15.17994811,1.046846
15.18153037,1.025999
15.18311217,1.012224
15.18469351,1.006096
15.18627439,1.002785
15.1878548,0.998314
15.18943475,1.003658
15.19101424,1.017798
15.19259327,1.0224
15.19417183,1.009672
15.19574993,0.990915
15.19732757,0.975248
15.19890474,0.964765
15.20048145,0.965492
15.2020577,0.974272
15.20363349,0.982701
15.20520881,0.987209
15.20678367,0.986565
15.20835806,0.982651
15.20993199,0.981043
15.21150546,0.988265
15.21307847,0.996541
15.21465101,0.994179
15.21622309,0.987705
15.21779471,0.986993
15.21936586,0.988027
15.22093655,0.984252
15.22250677,0.974278
15.22407653,0.967324
15.22564583,0.975094
15.22721466,0.987499
15.22878303,0.995647
15.23035094,0.999815
15.23191838,0.997461
15.23348535,0.995122
15.23505187,0.993279
15.23661792,0.987107
15.2381835,0.980332
15.23974862,0.982905
15.24131328,0.999916
15.24287747,1.020663
15.2444412,1.03914
15.24600446,1.052391
15.24756726,1.050898
15.2491296,1.034421
15.25069147,1.011018
15.25225288,0.994891
15.25381382,0.997252
15.25537429,1.010483
15.2569343,1.021273
15.25849385,1.025137
15.26005293,1.022338
15.26161155,1.012917
15.2631697,0.99616
15.26472739,0.9729
15.26628461,0.953443
15.26784137,0.95386
15.26939766,0.973562
15.27095349,0.997531
15.27250885,1.011429
15.27406375,1.011896
15.27561818,1.01173
15.27717215,1.009814
15.27872565,0.996982
15.28027869,0.986349
15.28183126,0.984625
15.28338336,0.988865
15.284935,0.996049
15.28648617,1.00079
15.28803688,1.004426
15.28958712,1.004262
15.2911369,0.998818
15.29268621,0.990714
15.29423506,0.978373
15.29578343,0.963634
15.29733135,0.953378
15.29887879,0.957719
15.30042577,0.97178
15.30197229,0.981961
15.30351834,0.992755
15.30506392,1.002766
15.30660904,1.014676
15.30815369,1.033166
15.30969787,1.040241
15.31124159,1.041674
15.31278484,1.055593
15.31432762,1.070269
15.31586994,1.065414
15.31741179,1.039504
15.31895318,1.010415
15.3204941,0.988671
15.32203455,0.982461
15.32357453,0.984437
15.32511405,0.981499
15.3266531,0.993834
15.32819169,1.022314
15.3297298,1.042049
15.33126745,1.040786
15.33280464,1.023114
15.33434135,1.005671
15.3358776,0.997477
15.33741339,0.999704
15.3389487,1.004093
15.34048355,1.006372
15.34201793,1.015646
15.34355184,1.032352
15.34508529,1.047683
15.34661826,1.049804
15.34815078,1.038059
15.34968282,1.029043
15.35121439,1.030633
15.3527455,1.03041
15.35427614,1.020718
15.35580631,1.009235
15.35733602,0.997449
15.35886526,0.986452
15.36039403,0.990577
15.36192233,1.011279
15.36345016,1.025359
15.36497753,1.027405
15.36650442,1.031319
15.36803085,1.029357
15.36955681,1.022181
15.37108231,1.028605
15.37260733,1.031918
15.37413189,1.015187
15.37565597,1.00437
15.37717959,1.004964
15.37870274,0.995522
15.38022543,0.985892
15.38174764,0.991414
15.38326939,1.000514
15.38479066,1.015739
15.38631147,1.041045
15.38783181,1.052047
15.38935168,1.040008
15.39087109,1.015737
15.39239002,0.98176
15.39390848,0.946242
15.39542648,0.921342
15.39694401,0.908119
15.39846106,0.902644
15.39997765,0.905993
15.40149377,0.919609
15.40300942,0.942181
15.4045246,0.97024
15.40603931,0.986296
15.40755356,0.983633
15.40906733,0.982344
15.41058063,0.992516
15.41209347,1.007043
15.41360583,1.01447
15.41511773,1.008739
15.41662915,1.000703
15.41814011,0.994889
15.4196506,0.987467
15.42116061,0.975777
15.42267016,0.963247
15.42417924,0.966507
15.42568784,0.98521
15.42719598,1.002042
15.42870365,1.014414
15.43021085,1.023897
15.43171757,1.02591
15.43322383,1.022004
15.43472962,1.016112
15.43623494,1.017319
15.43773978,1.026257
15.43924416,1.027948
15.44074807,1.023252
15.4422515,1.023896
15.44375447,1.032884
15.44525696,1.037941
15.44675899,1.028261
15.44826054,1.019608
15.44976163,1.020408
15.45126224,1.023123
15.45276238,1.018566
15.45426205,1.007347
15.45576125,1.006548
15.45725998,1.01395
15.45875824,1.015353
15.46025603,1.006715
15.46175335,0.990665
15.46325019,0.976816
15.46474657,0.971621
15.46624247,0.971426
15.46773791,0.97375
15.46923287,0.988678
15.47072736,1.012848
15.47222138,1.028125
15.47371493,1.031849
15.475208,1.027026
15.47670061,1.018067
15.47819274,1.011136
15.4796844,1.001759
15.48117559,0.987029
15.48266631,0.978502
15.48415656,0.979713
15.48564634,0.978819
15.48713564,0.978232
15.48862447,0.985691
15.49011283,0.996351
15.49160072,1.017564
15.49308814,1.05094
15.49457509,1.074033
15.49606156,1.085736
15.49754756,1.101164
15.49903309,1.112825
15.50051814,1.113501
15.50200273,1.109543
15.50348684,1.104261
15.50497048,1.095804
15.50645365,1.089058
15.50793634,1.087883
15.50941857,1.081633
15.51090032,1.073849
15.5123816,1.070782
15.5138624,1.064926
15.51534273,1.055807
15.5168226,1.047844
15.51830198,1.04937
15.5197809,1.0571
15.52125934,1.066236
15.52273731,1.08395
15.52421481,1.102431
15.52569183,1.113633
15.52716838,1.114616
15.52864446,1.101484
15.53012006,1.085144
15.53159519,1.07969
15.53306985,1.081973
15.53454404,1.081584
15.53601775,1.085499
15.53749099,1.097075
15.53896375,1.102098
15.54043605,1.093554
15.54190786,1.07591
15.54337921,1.057784
15.54485008,1.050202
15.54632048,1.0535
15.54779041,1.058537
15.54925986,1.068101
15.55072883,1.080394
15.55219734,1.081769
15.55366537,1.07755
15.55513292,1.079867
15.55660001,1.089413
15.55806662,1.100941
15.55953275,1.106916
15.56099841,1.110256
15.5624636,1.116454
15.56392831,1.122902
15.56539255,1.122285
15.56685631,1.115351
15.5683196,1.109996
15.56978242,1.107402
15.57124476,1.106846
15.57270663,1.100973
15.57416802,1.08718
15.57562894,1.074293
15.57708938,1.064213
15.57854935,1.06156
15.58000885,1.068748
15.58146787,1.082391
15.58292641,1.099129
15.58438448,1.115359
15.58584208,1.124153
15.5872992,1.120164
15.58875585,1.114179
15.59021202,1.103469
15.59166772,1.087727
15.59312294,1.080555
15.59457769,1.072997
15.59603196,1.061153
15.59748576,1.058379
15.59893908,1.069437
15.60039193,1.087871
15.6018443,1.108516
15.60329619,1.131354
15.60474761,1.150536
15.60619856,1.162135
15.60764903,1.1598
15.60909902,1.135332
15.61054854,1.100054
15.61199759,1.073611
15.61344615,1.065381
15.61489425,1.06307
15.61634186,1.051412
15.61778901,1.044155
15.61923567,1.050517
15.62068186,1.0534
15.62212757,1.047723
15.62357281,1.042876
15.62501757,1.043557
15.62646186,1.049635
15.62790567,1.058162
15.629349,1.059336
15.63079186,1.052176
15.63223424,1.050346
15.63367615,1.053458
15.63511758,1.052927
15.63655853,1.052448
15.63799901,1.058358
15.63943901,1.061992
15.64087853,1.057583
15.64231758,1.051897
15.64375615,1.041575
15.64519425,1.030407
15.64663186,1.031866
15.648069,1.043798
15.64950567,1.057194
15.65094186,1.065258
15.65237757,1.065409
15.6538128,1.061946
15.65524756,1.056486
15.65668184,1.051518
15.65811564,1.054446
15.65954897,1.063568
15.66098182,1.0729
15.66241419,1.078195
15.66384609,1.077404
15.66527751,1.066757
15.66670845,1.047671
15.66813891,1.043414
15.6695689,1.057728
15.67099841,1.073758
15.67242744,1.094511
15.67385599,1.112193
15.67528407,1.111254
15.67671167,1.094421
15.67813879,1.06915
15.67956544,1.042453
15.6809916,1.023941
15.68241729,1.020544
15.68384251,1.024147
15.68526724,1.025408
15.6866915,1.031946
15.68811527,1.051905
15.68953857,1.068558
15.6909614,1.065813
15.69238374,1.052229
15.69380561,1.039218
15.69522699,1.034569
15.6966479,1.029974
15.69806834,1.015115
15.69948829,0.998677
15.70090777,0.98892
15.70232676,0.993224
15.70374528,1.00256
15.70516332,1.00373
15.70658088,1.000203
15.70799797,0.997926
15.70941457,0.99744
15.7108307,0.992587
15.71224635,0.990198
15.71366152,0.991178
15.71507621,0.993947
15.71649042,1.005024
15.71790415,1.00947
15.71931741,1.006826
15.72073018,1.0098
15.72214248,1.009582
15.7235543,0.997409
15.72496564,0.98081
15.7263765,0.973671
15.72778688,0.971641
15.72919678,0.969051
15.7306062,0.969905
15.73201515,0.97013
15.73342361,0.972635
15.7348316,0.984531
15.7362391,1.002741
15.73764613,1.022542
15.73905268,1.038827
15.74045874,1.04964
15.74186433,1.055016
15.74326944,1.049458
15.74467407,1.038707
15.74607822,1.031559
15.74748189,1.02481
15.74888508,1.026374
15.75028779,1.041767
15.75169002,1.058335
15.75309177,1.064341
15.75449304,1.059388
15.75589383,1.058615
15.75729414,1.069466
15.75869397,1.083066
15.76009332,1.096796
15.76149219,1.111048
15.76289058,1.122817
15.76428849,1.126603
15.76568592,1.118669
15.76708287,1.095862
15.76847934,1.0624
15.76987533,1.03978
15.77127084,1.031619
15.77266587,1.025037
15.77406042,1.026914
15.77545449,1.038609
15.77684807,1.044983
15.77824118,1.042234
15.77963381,1.03766
15.78102595,1.031439
15.78241762,1.017902
15.7838088,1.005927
15.7851995,1.006584
15.78658972,1.021735
15.78797947,1.045455
15.78936873,1.059585
15.79075751,1.05626
15.7921458,1.046512
15.79353362,1.041624
15.79492096,1.039768
15.79630781,1.036799
15.79769419,1.030938
15.79908008,1.026856
15.80046549,1.0355
15.80185042,1.043541
15.80323487,1.032309
15.80461884,1.00724
15.80600232,0.984222
15.80738533,0.971544
15.80876785,0.967159
15.81014989,0.972756
15.81153145,0.980423
15.81291253,0.990236
15.81429312,1.013791
15.81567324,1.034749
15.81705287,1.046414
15.81843202,1.059111
15.81981069,1.073252
15.82118888,1.089672
15.82256658,1.108262
15.82394381,1.125771
15.82532055,1.132161
15.82669681,1.128558
15.82807258,1.121305
15.82944788,1.104675
15.83082269,1.09006
15.83219702,1.086323
15.83357087,1.07997
15.83494424,1.069876
15.83631712,1.058587
15.83768952,1.043217
15.83906144,1.024756
15.84043288,1.009268
15.84180383,1.006797
15.8431743,1.012039
15.84454429,1.024125
15.8459138,1.050613
15.84728282,1.078388
15.84865136,1.09788
15.85001942,1.111399
15.85138699,1.121607
15.85275408,1.130348
15.85412069,1.13036
15.85548682,1.126415
15.85685246,1.123341
15.85821762,1.112409
15.8595823,1.097252
15.86094649,1.083697
15.8623102,1.069269
15.86367343,1.057692
15.86503618,1.058773
15.86639844,1.072296
15.86776021,1.088125
15.86912151,1.104582
15.87048232,1.116319
15.87184265,1.108633
15.87320249,1.087956
15.87456185,1.067625
15.87592073,1.045547
15.87727912,1.02854
15.87863703,1.030084
15.87999446,1.045492
15.8813514,1.066159
15.88270786,1.087062
15.88406383,1.095345
15.88541932,1.087918
15.88677433,1.075767
15.88812885,1.066642
15.88948289,1.063751
15.89083645,1.063586
15.89218952,1.060539
15.89354211,1.054008
15.89489421,1.052468
15.89624583,1.057106
15.89759696,1.052876
15.89894761,1.037048
15.90029778,1.026386
15.90164746,1.031488
15.90299666,1.040464
15.90434537,1.0455
15.9056936,1.049604
15.90704134,1.056204
15.9083886,1.072647
15.90973537,1.084072
15.91108166,1.074486
15.91242747,1.056611
15.91377279,1.044047
15.91511762,1.036841
15.91646198,1.028483
15.91780584,1.02869
15.91914922,1.042834
15.92049212,1.058672
15.92183453,1.07355
15.92317646,1.08549
15.9245179,1.096462
15.92585885,1.111837
15.92719932,1.121796
15.92853931,1.122371
15.92987881,1.122806
15.93121783,1.121544
15.93255636,1.110039
15.9338944,1.088815
15.93523196,1.065494
15.93656903,1.043719
15.93790562,1.031283
15.93924172,1.029252
15.94057734,1.028182
15.94191247,1.040486
15.94324712,1.063763
15.94458128,1.075033
15.94591496,1.079189
15.94724814,1.080287
15.94858085,1.072165
15.94991307,1.060217
15.9512448,1.047015
15.95257604,1.028612
15.9539068,1.015995
15.95523708,1.023298
15.95656686,1.032755
15.95789617,1.033972
15.95922498,1.040131
15.96055331,1.042898
15.96188115,1.039551
15.96320851,1.043978
15.96453538,1.04574
15.96586177,1.039067
15.96718766,1.03703
15.96851308,1.03902
15.969838,1.039855
15.97116244,1.032687
15.97248639,1.022411
15.97380986,1.016994
15.97513284,1.008554
15.97645533,1.00086
15.97777734,0.994084
15.97909886,0.981831
15.98041989,0.972312
15.98174043,0.974065
15.98306049,0.984578
15.98438006,0.994503
15.98569915,1.009868
15.98701775,1.029484
15.98833586,1.039585
15.98965348,1.051279
15.99097062,1.067165
15.99228727,1.071613
15.99360343,1.068309
15.99491911,1.070157
15.9962343,1.072012
15.997549,1.06656
15.99886321,1.057346
16.00017694,1.042515
16.00149018,1.027137
16.00280293,1.02423
16.00411519,1.027665
16.00542697,1.021833
16.00673826,1.007714
16.00804906,0.995511
16.00935937,0.98807
16.0106692,0.984603
16.01197854,0.983613
16.01328739,0.987111
16.01459575,0.997346
16.01590362,1.011543
16.01721101,1.028455
